sep=,
"Data","Doc.","Artigo [Documentos GC Lin]","Descrição [Artigos]","Observ. [Artigos]","Quant [Documentos GC Lin]","Valor [Documentos GC Lin]","Desconto [Documentos GC Lin]","Família [Artigos]","Nome [Clientes]","Vendedor [Documentos GC Lin]"
"17-04-2026","ORC",="152967","SUPORTE","PDJNR2525M15","1","108,38",="15","KENNA","ÁLVARO FARIA, LDA.","DB"
"17-04-2026","ORC",="131863","PLAQUETE","DNMG150608MP KCP25C","10","149,5",="35","KENNA","ÁLVARO FARIA, LDA.","DB"
"17-04-2026","ORC",="133538","BROCA HSS EXTRA CURTA","118N 6,8 mm","5","14",="0","OSAWA","ANADIROBTIC-ROBOTICA AUTOM PROJ E INST LDA","OC"
"17-04-2026","ORC",="141158","BROCA HSS EXTRA CURTA","118N 5 mm","5","9",="0","OSAWA","ANADIROBTIC-ROBOTICA AUTOM PROJ E INST LDA","OC"
"17-04-2026","ORC",="110444","MACHO HSSE B/VERMELHA DIN371","M 4,00x0.70 Helic A/DUROS  TM1530","4","25,5",="25","NATSU","ANADIROBTIC-ROBOTICA AUTOM PROJ E INST LDA","OC"
"17-04-2026","ORC",="110446","MACHO HSSE B/VERMELHA DIN371","M 6,00x1.00 Helic A/DUROS  TM1530","4","26,4",="25","NATSU","ANADIROBTIC-ROBOTICA AUTOM PROJ E INST LDA","OC"
"17-04-2026","ORC","","","","0","0",="0","","ANADIROBTIC-ROBOTICA AUTOM PROJ E INST LDA","OC"
"17-04-2026","ORC",="141196","BROCA HSS EXTRA CURTA","118N 8,5 mm","5","24,5",="0","OSAWA","ANADIROBTIC-ROBOTICA AUTOM PROJ E INST LDA","OC"
"17-04-2026","ORC",="110983","MACHO HSSE B/VERMELHA DIN371","M 3,00x0.50 Helic A/DUROS  TM1530","3","19,13",="25","NATSU","ANADIROBTIC-ROBOTICA AUTOM PROJ E INST LDA","OC"
"17-04-2026","ORC",="141137","BROCA HSS EXTRA CURTA","118N 3,25 mm","5","6,5",="0","OSAWA","ANADIROBTIC-ROBOTICA AUTOM PROJ E INST LDA","OC"
"17-04-2026","ORC",="141149","BROCA HSS EXTRA CURTA","118N 4,25 mm","5","9",="0","OSAWA","ANADIROBTIC-ROBOTICA AUTOM PROJ E INST LDA","OC"
"17-04-2026","ORC",="110445","MACHO HSSE B/VERMELHA DIN371","M 5,00x0.80 Helic A/DUROS  TM1530","3","19,35",="25","NATSU","ANADIROBTIC-ROBOTICA AUTOM PROJ E INST LDA","OC"
"17-04-2026","ORC",="132763","BROCA MD 5xD RI","355HPU 5,1 mm","0","0",="25","OSAWA","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC","","","","0","0",="0","","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC","","","","0","0",="0","","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC","","","","0","0",="0","","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC",="120291","BROCA MD 5xD RI","355HPU 3,3 mm","0","0",="25","OSAWA","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC",="132945","FRESA MD 5N RAIO WELD.","HF643 12 mm R0,30","1","86,7",="0","OSAWA","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC",="117357","FRESA MD 5N RAIO LONGA WELD.","HF743 12 mm R0,30","2","196,8",="0","OSAWA","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC",="120126","BROCA MD 5xD","355PU 9,8 mm","0","0",="25","OSAWA","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC",="120292","BROCA MD 5xD RI","355HPU 6,8 mm","0","0",="25","OSAWA","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC",="143145","BROCA MD 5xD RI","355HPU 4,5 mm","0","0",="25","OSAWA","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC",="123410","FRESA MD 5N RAIO LONGA WELD.","HF743 10 mm R0,20","2","152,2",="0","OSAWA","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC",="120361","BROCA MD 5xD","355PU 10,2 mm","0","0",="25","OSAWA","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC",="122115","BROCA MD 5xD RI","355HPU 5,5 mm","0","0",="25","OSAWA","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"17-04-2026","ORC",="130241","MACHO HSS DIN371 ISO2X","M 10,00x1.50 SP (PO-VA)","6","113,78",="45","YAMAWA","JOCAR FÁBRICA MÁQ. JOSÉ OLIVEIRA CARLOS & FºS.,LDA","OC"
"17-04-2026","ORC",="118581","FRESA HSS 4N WELD.","WS4 20 mm","2","88,6",="0","OSAWA","JOCAR FÁBRICA MÁQ. JOSÉ OLIVEIRA CARLOS & FºS.,LDA","OC"
"17-04-2026","ORC",="103816","CHAVE P/SEXT INT LONGA","1995 LM 7,00mm","4","12,8",="0","BAHCO","JOCAR FÁBRICA MÁQ. JOSÉ OLIVEIRA CARLOS & FºS.,LDA","OC"
"17-04-2026","ORC","","","","0","0",="0","","JOCAR FÁBRICA MÁQ. JOSÉ OLIVEIRA CARLOS & FºS.,LDA","OC"
"17-04-2026","ORC",="130239","MACHO HSS DIN371 ISO2X","M 6,00x1.00 SP (PO-VA)","6","80,52",="45","YAMAWA","JOCAR FÁBRICA MÁQ. JOSÉ OLIVEIRA CARLOS & FºS.,LDA","OC"
"17-04-2026","ORC","","","","0","0",="0","","JOCAR FÁBRICA MÁQ. JOSÉ OLIVEIRA CARLOS & FºS.,LDA","OC"
"17-04-2026","ORC","","","","0","0",="0","","JOCAR FÁBRICA MÁQ. JOSÉ OLIVEIRA CARLOS & FºS.,LDA","OC"
"17-04-2026","ORC","KENNAMETAL","artigo especial","","1","84",="25","KENNA","JOCAR FÁBRICA MÁQ. JOSÉ OLIVEIRA CARLOS & FºS.,LDA","OC"
"17-04-2026","ORC",="115022","FRESA HSS 4N WELD.","WS4 10 mm","1","16",="0","OSAWA","JOCAR FÁBRICA MÁQ. JOSÉ OLIVEIRA CARLOS & FºS.,LDA","OC"
"17-04-2026","ORC",="117047","FRESA HSS 4N WELD.","WS4 16 mm","1","30",="0","OSAWA","JOCAR FÁBRICA MÁQ. JOSÉ OLIVEIRA CARLOS & FºS.,LDA","OC"
"17-04-2026","ORC",="128058","PLAQUETE","KTMDU11L2540N60 KC610M","10","200,53",="35","KENNA","VLB TEC, S.A.","OC"
"17-04-2026","ORC",="173251","FRESA","KTMDUED26L105Z3","1","344,5",="35","KENNA","VLB TEC, S.A.","OC"
"20-04-2026","ORC",="130237","MACHO HSS DIN371 ISO2X","M 4,00x0.70 SP (PO-VA)","1","12,6",="45","YAMAWA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="146941","PLAQUETE","HNGJ0604ANSNHD KCPM40","10","182,98",="35","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="122552","BROCA","B042A08500CPG KC7325","1","62",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="169808","BROCA","B042A03800CPG KC7325","1","47,52",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="130244","MACHO HSS DIN376 ISO2X","M 12,00x1.75 SP (PO-VA)","1","24,48",="45","YAMAWA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="122471","BROCA","B042A04200CPG KC7325","1","48,24",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="169825","BROCA","B042A05100CPG KC7325","1","48,24",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="170336","BROCA","B042A01900CPG KC7325","1","46,08",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="133989","BROCA","B042A04800CPG KC7325","1","48,24",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="122551","BROCA","B042A07800CPG KC7325","1","56,64",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="122554","BROCA","B042A09800CPG KC7325","1","66,24",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="130240","MACHO HSS DIN371 ISO2X","M 8,00x1.25 SP (PO-VA)","1","15,85",="45","YAMAWA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="146399","BROCA","B042A10300CPG KC7325","1","83,2",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="130241","MACHO HSS DIN371 ISO2X","M 10,00x1.50 SP (PO-VA)","1","18,96",="45","YAMAWA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="170347","BROCA","B042A02800CPG KC7325","1","46,64",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="122556","BROCA","B042A11800CPG KC7325","1","86",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC","","","","0","0",="0","","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="130236","MACHO HSS DIN371 ISO2X","M 3,00x0.50 SP (PO-VA)","1","12,6",="45","YAMAWA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="130239","MACHO HSS DIN371 ISO2X","M 6,00x1.00 SP (PO-VA)","1","13,42",="45","YAMAWA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="130246","MACHO HSS DIN376 ISO2X","M 16,00x2.00 SP (PO-VA)","1","37,1",="45","YAMAWA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC","","","","0","0",="0","","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="121361","BROCA","B042A02500CPG KC7325","1","46,64",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="122470","BROCA","B042A03300CPG KC7325","1","47,52",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="122472","BROCA","B042A06800CPG KC7325","1","55,04",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="122549","BROCA","B042A05800CPG KC7325","1","48,24",="20","KENNA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="130238","MACHO HSS DIN371 ISO2X","M 5,00x0.80 SP (PO-VA)","1","13,11",="45","YAMAWA","RODRIMAQ - EMILIO ROCHA & ROCHA - MAQUINAÇÃO CNC LDA","HR"
"20-04-2026","ORC",="143695","BROCA MD 5xD WELD.","375GA 10 mm","2","89",="0","OSAWA","METALOMARÃO - EQUIPAMENTOS P/ A IND. EXTRACTIVA, S.A.","DB"
"20-04-2026","ORC",="115373","FRESA CRANEANA","FE 30 60mm Curta","1","99,8",="0","FETOOL","METALOMARÃO - EQUIPAMENTOS P/ A IND. EXTRACTIVA, S.A.","DB"
"20-04-2026","ORC",="117579","FRESA MD 4N","G2CS4 8 mm","0","0",="0","OSAWA","CLIENTE 3000","AB"
"20-04-2026","ORC",="140241","ROLAMENTO P/SR42XP","0201S3062H11 P/EIXO Z AKIRA SEIKI","14","2422",="0","AKIRA","FLEXOCOL FABRICA ARTEFACTOS BORRACHA LDA","DA"
"20-04-2026","ORC","","","","0","0",="0","","FLEXOCOL FABRICA ARTEFACTOS BORRACHA LDA","DA"
"20-04-2026","ORC","","","","0","0",="0","","FLEXOCOL FABRICA ARTEFACTOS BORRACHA LDA","DA"
"20-04-2026","ORC","","","","0","0",="0","","FLEXOCOL FABRICA ARTEFACTOS BORRACHA LDA","DA"
"20-04-2026","ORC","","","","0","0",="0","","FLEXOCOL FABRICA ARTEFACTOS BORRACHA LDA","DA"
"20-04-2026","ORC","","","","0","0",="0","","FLEXOCOL FABRICA ARTEFACTOS BORRACHA LDA","DA"
"20-04-2026","ORC","TRAB","Custo Mão de Obra Hora","","1","0",="0","","FLEXOCOL FABRICA ARTEFACTOS BORRACHA LDA","DA"
"20-04-2026","ORC","KM","Custo do Kilometro","","1","0",="0","","FLEXOCOL FABRICA ARTEFACTOS BORRACHA LDA","DA"
"20-04-2026","ORC","DESL","Custo Deslocação Hora","","1","0",="0","","FLEXOCOL FABRICA ARTEFACTOS BORRACHA LDA","DA"
"20-04-2026","ORC",="133444","ÁRVORE CAM C/ROLAMENTOS","CAMROOL DUGARD L7B100803+32008","1","726",="0","DGARD","TORNITROFA, LDA","DA"
"20-04-2026","ORC","","","","0","0",="0","","TORNITROFA, LDA","DA"
"20-04-2026","ORC","","","","0","0",="0","","TORNITROFA, LDA","DA"
"20-04-2026","ORC","","","","0","0",="0","","TORNITROFA, LDA","DA"
"20-04-2026","ORC","","","","0","0",="0","","TORNITROFA, LDA","DA"
"20-04-2026","ORC","","","","0","0",="0","","TORNITROFA, LDA","DA"
"20-04-2026","ORC","TRAB","Custo Mão de Obra Hora","","1","0",="0","","TORNITROFA, LDA","DA"
"20-04-2026","ORC","DESL","Custo Deslocação Hora","","1","0",="0","","TORNITROFA, LDA","DA"
"20-04-2026","ORC","KM","Custo do Kilometro","","1","0",="0","","TORNITROFA, LDA","DA"
"20-04-2026","ORC",="117948","COMPARADOR INTERIOR","261 008 11 30mm 0,8mm/0,01","1","46,36",="5","ACCUD","COMEIP, LDA.","OC"
"20-04-2026","ORC","P","Portes","Portes","1","4,5",="0","","COMEIP, LDA.","OC"
"20-04-2026","ORC",="136579","CONE HIDRÁULICO","HSK A40 Ø6-70","1","343",="0","EROGLU","SODECIA SAFETY & MOBILITY GUARDA, SA","VT"
"20-04-2026","ORC",="114868","FITA SERRA COBRA M42","13,0x0,60-10/14D Rolo 30 Mts 3851","1","287",="0","BAHCO","CLIENTE 3000","AB"
"20-04-2026","ORC","","","","0","0",="0","","DIVMAC PROJECTOS AUTOM. PERIF. IND., SA.","VT"
"20-04-2026","ORC",="133301","FRESA","GOPR4SE0600R013HAM KCU20","0","0",="25","KENNA","DIVMAC PROJECTOS AUTOM. PERIF. IND., SA.","VT"
"20-04-2026","ORC",="115144","FRESA MD 4N C45º","HF850 6 mm C45°0,10","1","29,5",="0","OSAWA","DIVMAC PROJECTOS AUTOM. PERIF. IND., SA.","VT"
"20-04-2026","ORC","P","Portes","Portes","1","4,5",="0","","DIVMAC PROJECTOS AUTOM. PERIF. IND., SA.","VT"
"20-04-2026","ORC",="145325","FRESA MD 4N RAIO","UH410 12 mm R1,00","1","90,1",="0","OSAWA","OLISYSMAC - MECANICA PRECISÃO UNIPESSOAL LDA","VT"
"20-04-2026","ORC",="130240","MACHO HSS DIN371 ISO2X","M 8,00x1.25 SP (PO-VA)","0","0",="45","YAMAWA","OLISYSMAC - MECANICA PRECISÃO UNIPESSOAL LDA","VT"
"20-04-2026","ORC",="145320","FRESA MD 4N RAIO","UH410 10 mm R1,00","1","66,4",="0","OSAWA","OLISYSMAC - MECANICA PRECISÃO UNIPESSOAL LDA","VT"
"20-04-2026","ORC",="145315","FRESA MD 4N RAIO","UH410 8 mm R1,00","1","47",="0","OSAWA","OLISYSMAC - MECANICA PRECISÃO UNIPESSOAL LDA","VT"
"20-04-2026","ORC",="145313","FRESA MD 4N RAIO","UH410 6 mm R1,00","0","0",="0","OSAWA","OLISYSMAC - MECANICA PRECISÃO UNIPESSOAL LDA","VT"
"20-04-2026","ORC",="145308","FRESA MD 4N RAIO","UH410 4 mm R1,00","1","35,8",="0","OSAWA","OLISYSMAC - MECANICA PRECISÃO UNIPESSOAL LDA","VT"
"20-04-2026","ORC",="107804","CINTA SERRA DIEBAND","1140 13x0,65 10/14D DIEB","1","12",="0","SIMOND","CLIENTE 3000","AB"
"20-04-2026","ORC","SC","Art 0235 KENNON","","5","124,25",="0","","BRAMOLDE, LDA.","DB"
"20-04-2026","ORC","SC","Art 0235 KENNON","","3","653,4",="0","","DIVMAC PROJECTOS AUTOM. PERIF. IND., SA.","VT"
"20-04-2026","ORC",="116481","BICO PLANO","82037 1/4" 10,00mm","20","182",="0","JETON","PORTALEX EXTRUSAL - ALUMÍNIOS, SA","AB"
"20-04-2026","ORC",="100564","BUCHA APERTO RÁPIDO T/139","3,0-16,0S 5/8"x16Fios Supra  871063","0","0",="5","ROHM","ARSOPI INDÚSTRIA METAL. ARLINDO SOARES PINHO, SA.","OC"
"20-04-2026","ORC",="102879","FRESA ESCAREAR M35 HSS 5%CO","SV76 16,5-90º","0","0",="0","CARMON","ARSOPI INDÚSTRIA METAL. ARLINDO SOARES PINHO, SA.","OC"
"20-04-2026","ORC",="122860","MANDRIL MANUAL P/CAVILHAS","12400 7,00mm DIN 9A","1","38,5",="23","NUI","MARTINS ANASTACIO, LDA.","AB"
"20-04-2026","ORC",="114490","MÁQUINA FURAR SUP/MAGNÉTICO","FE 50 RLX COOLANT","1","1118",="0","FETOOL","METALGUARDA INDÚSTRIA METALÚRGICA, SA","VT"
"20-04-2026","ORC",="114343","MÁQUINA FURAR SUP/MAGNÉTICO","FE 32X COOLANT","1","812",="0","FETOOL","METALGUARDA INDÚSTRIA METALÚRGICA, SA","VT"
"20-04-2026","ORC","ACCUD","artigo especial","","1","59,9",="0","ACCUD","CARLOS ALBERTO SOUSA SILVA, UNIP., LDA.","VT"
"20-04-2026","ORC","P","Portes","Portes","1","4,5",="0","","CARLOS ALBERTO SOUSA SILVA, UNIP., LDA.","VT"
"20-04-2026","ORC",="130034","MACHO HSS DINYMW","Rc(BSPT) 1/4-19 Helic  (PMSP)","1","66,4",="45","YAMAWA","MOLDES CATARINO, LDA","FL"
"20-04-2026","ORC",="130035","MACHO HSS DINYMW","Rc(BSPT) 3/8-19 Helic  (PMSP)","1","107,58",="45","YAMAWA","MOLDES CATARINO, LDA","FL"
"20-04-2026","ORC",="112135","PRENSA PREC/AÇO 60HRc 0,02mm","MSR 150/300  161826","1","1085",="0","ROHM","AXYNOR LDA","DB"
"20-04-2026","ORC","SIMONDS","artigo especial","","4","140,4",="0","SIMOND","METALÚRGICA DA SEIXA ALMEIDA COSTA & CORREIA, LDA.","HR"
"20-04-2026","ORC","SIMONDS","artigo especial","","1","0",="0","SIMOND","METALÚRGICA DA SEIXA ALMEIDA COSTA & CORREIA, LDA.","HR"
"20-04-2026","ORC","G","KIT PROMOCIONAL","","0","0",="0","","METALÚRGICA DA SEIXA ALMEIDA COSTA & CORREIA, LDA.","HR"
"20-04-2026","ORC",="111123","MACHO HSSE B/VERDE DIN376","M 16,00x2.00 SP INOX  TM3230","0","0",="25","NATSU","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="129345","MACHO HSS DIN5157","BSPF 1/2-14 Macho manual JOGO (6412","0","0",="45","YAMAWA","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="129344","MACHO HSS DIN5157","BSPF 3/8-19 Macho manual JOGO (6412","0","0",="45","YAMAWA","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="103321","CAÇONETE 0 HSS-FIT 6g","M 5,00x0.80-20x7  110255","0","0",="0","JBO","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="100204","BROCA CILINDRICA DIN338N","0 HSS 2,00mm","0","0",="0","OSBORN","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="100252","BROCA CILINDRICA DIN338N","0 HSS 4,70mm","0","0",="0","OSBORN","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="100270","BROCA CILINDRICA DIN338N","0 HSS 6,00mm","0","0",="0","OSBORN","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="100272","BROCA CILINDRICA DIN338N","0 HSS 6,20mm","0","0",="0","OSBORN","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="118581","FRESA HSS 4N WELD.","WS4 20 mm","0","0",="0","OSAWA","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="118294","ESCAREADOR HSS REV TIN Z3","12510 TIN 16,50mm 90º","0","0",="0","NUI","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="116373","SUPORTE TORNO INT","S20R STFCR-16","0","0",="0","SMOXH","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="111125","MACHO HSSE B/VERMELHA DIN371","M 3,00x0.50 SP A/DUROS  TM2716","0","0",="25","NATSU","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="110589","MACHO HSSE B/VERDE DIN371","M 4,00x0.70 SP INOX  TM3130","0","0",="25","NATSU","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="110452","MACHO HSSE B/VERMELHA DIN371","M 6,00x1.00 SP A/DUROS  TM2716","0","0",="25","NATSU","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="110453","MACHO HSSE B/VERMELHA DIN371","M 8,00x1.25 SP A/DUROS  TM2716","0","0",="25","NATSU","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="110592","MACHO HSSE B/VERDE DIN371","M 8,00x1.25 SP INOX  TM3130","0","0",="25","NATSU","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="103325","CAÇONETE 0 HSS-FIT 6g","M 16,00x2.00-45x18  110195","0","0",="0","JBO","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="115085","FRESA HSS 4N WELD.","WS4 6 mm","0","0",="0","OSAWA","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="117047","FRESA HSS 4N WELD.","WS4 16 mm","0","0",="0","OSAWA","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="118485","ESCAREADOR HSS REV TIN Z3","12510TIN 10,40mm 90º","0","0",="0","NUI","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC","G","KIT PROMOCIONAL","","0","0",="0","","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC","G","KIT PROMOCIONAL","","0","0",="0","","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC","G","KIT PROMOCIONAL","","0","0",="0","","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC","G","KIT PROMOCIONAL","","0","0",="0","","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC","G","KIT PROMOCIONAL","","0","0",="0","","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC","G","KIT PROMOCIONAL","","0","0",="0","","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC","G","KIT PROMOCIONAL","","0","0",="0","","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC","G","KIT PROMOCIONAL","","0","0",="0","","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC","G","KIT PROMOCIONAL","","0","0",="0","","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="113523","PLAQUETE","LNGU15T608SRGE KC725M","0","0",="35","KENNA","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC","G","KIT PROMOCIONAL","","0","0",="0","","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="105269","PLAQUETE","ODET0605APFN441 GH1","0","0",="35","KENNA","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="147043","KIT GOMILL PRO 6-8-10-12  7427454","FRESA TUNGS 4NAV ENC. CILINDRICO","5","550",="0","KENNA","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="114128","FRESA TUNGS 4N 7M","7 M TIA 05,00mm  70553","0","0",="0","SGS","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="130992","BUCHA P/TORNO AÇO DIN6350","DURO M 250x4  185328","0","0",="5","ROHM","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="146745","ENROLADOR TUBO PNEUM. RETRATIL","A 481/15H 15m 180º","1","115,47",="10","FERVI","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="129342","MACHO HSS DIN5157","BSPF 1/8-28 Macho manual JOGO (6412","0","0",="45","YAMAWA","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="102795","CAÇONETE 0 HSS-FIT 6g","M 8,00x1.25-25x9  110267","0","0",="0","JBO","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="100260","BROCA CILINDRICA DIN338N","0 HSS 5,20mm","0","0",="0","OSBORN","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="118714","ESCAREADOR HSS REV TIN Z3","12510TIN 25,00mm 90º","0","0",="0","NUI","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"20-04-2026","ORC",="128441","PLAQUETE","EC030M03N00CR02 KCU25","0","0",="25","KENNA","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
